File_path,Label,Numeric_Label
/kaggle/input/images-intro2ml/dogs/dogs/78.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/79.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/80.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/81.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/82.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/83.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/84.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/85.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/86.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/87.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/88.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/89.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/90.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/91.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/92.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/93.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/94.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/95.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/96.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/97.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/98.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/99.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/100.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/101.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/102.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/103.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/104.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/105.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/106.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/107.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/108.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/109.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/110.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/111.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/112.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/113.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/114.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/115.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/116.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/117.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/118.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/119.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/120.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/121.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/122.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/123.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/124.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/125.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/126.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/127.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/128.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/129.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/130.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/131.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/132.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/133.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/134.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/135.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/136.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/137.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/138.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/139.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/140.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/141.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/142.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/143.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/144.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/145.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/146.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/147.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/148.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/149.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/150.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/151.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/152.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/153.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/154.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/155.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/156.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/157.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/158.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/159.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/160.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/161.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/162.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/163.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/164.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/165.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/166.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/167.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/168.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/169.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/170.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/171.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/172.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/173.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/174.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/175.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/176.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/177.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/178.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/179.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/180.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/181.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/182.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/183.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/184.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/185.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/186.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/187.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/188.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/189.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/190.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/191.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/192.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/193.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/194.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/195.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/196.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/197.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/198.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/199.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/200.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/201.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/202.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/203.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/204.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/205.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/206.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/207.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/208.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/209.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/210.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/211.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/212.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/213.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/214.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/215.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/216.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/217.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/218.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/219.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/220.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/221.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/222.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/223.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/224.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/225.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/226.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/227.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/228.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/229.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/230.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/231.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/232.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/233.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/234.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/235.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/236.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/237.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/238.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/239.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/240.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/241.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/242.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/243.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/244.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/245.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/246.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/247.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/248.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/249.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/250.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/251.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/252.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/253.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/254.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/255.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/256.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/257.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/258.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/259.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/260.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/261.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/262.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/263.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/264.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/265.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/266.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/267.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/268.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/269.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/270.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/271.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/272.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/273.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/274.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/275.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/276.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/277.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/278.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/279.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/280.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/281.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/282.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/283.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/284.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/285.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/286.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/287.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/288.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/289.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/290.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/291.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/292.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/293.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/294.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/295.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/296.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/297.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/298.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/299.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/300.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/301.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/302.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/303.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/304.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/305.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/306.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/307.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/308.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/309.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/310.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/311.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/312.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/313.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/314.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/315.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/316.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/317.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/318.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/319.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/320.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/321.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/322.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/323.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/324.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/325.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/326.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/327.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/328.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/329.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/330.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/331.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/332.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/333.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/334.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/335.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/336.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/337.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/338.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/339.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/340.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/341.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/342.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/343.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/344.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/345.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/346.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/347.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/348.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/349.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/350.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/351.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/352.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/353.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/354.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/355.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/356.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/357.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/358.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/359.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/360.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/361.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/362.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/363.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/364.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/365.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/366.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/367.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/368.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/369.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/370.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/371.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/372.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/373.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/374.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/375.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/376.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/377.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/378.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/379.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/380.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/381.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/382.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/383.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/384.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/385.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/386.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/387.jpg,dogs,0
/kaggle/input/images-intro2ml/dogs/dogs/388.jpg,dogs,0
